sentence1,sentence2,similarity
אני חש צער,אני מרגיש טוב,positive
אני מרגיש שאכזבתי את משפחתי,אני מרגיש טוב,positive
אני מרגישה שאכזבתי את המשפחה,אני מרגיש טוב,positive
"אתה מרגיש עכשיו הקלה, זה נכון?",אני מרגיש טוב,positive
אני מרגישה חרדה,אני מרגיש טוב,positive
אני מרגיש חרדה,אני מרגיש טוב,positive
אני חשה חרדה,אני מרגיש טוב,positive
אני חש חרדה,אני מרגיש טוב,positive
אני מרגישה לעיתים חרדה,אני מרגיש טוב,positive
אני מרגיש לעיתים חרדה,אני מרגיש טוב,positive
אני חשה חרדה לעיתים,אני מרגיש טוב,positive
אני חש חרדה לעיתים,אני מרגיש טוב,positive
אני חרד לפעמים,אני מרגיש טוב,positive
אני חרד,אני מרגיש טוב,positive
אני מרגישה כאב,אני מרגיש טוב,positive
אני מרגיש כאבים,אני מרגיש טוב,positive
אני חשה כאבים,אני מרגיש טוב,positive
אני חש כאב,אני מרגיש טוב,positive
אני מרגישה כאב לעיתים,אני מרגיש טוב,positive
אני מרגיש כאב לעיתים,אני מרגיש טוב,positive
אני חשה כאבים לעתים,אני מרגיש טוב,positive
אני חש כאב לעתים,אני מרגיש טוב,positive
אני מרגיש מאוכזב,אני מרגיש טוב,positive
אני חש מאוכזב,אני מרגיש טוב,positive
אני חש אכזבה לפעמים,אני מרגיש טוב,positive
אני מרגישה מאוכזבת לעיתים,אני מרגיש טוב,positive
אני חשה אכזבה,אני מרגיש טוב,positive
אני מרגיש כעס,אני מרגיש טוב,positive
אני מרגישה כעוסה,אני מרגיש טוב,positive
אני חש כעוס,אני מרגיש טוב,positive
אני מרגישה לפעמים כעס,אני מרגיש טוב,positive
מדי פעם אני מרגיש כאבים,אני מרגיש טוב,positive
מדי פעם אני חש אכזבה,אני מרגיש טוב,positive
מדי פעם אני מרגיש חרדה,אני מרגיש טוב,positive
מדי פעם אני חרד,אני מרגיש טוב,positive
מדי פעם אני מרגישה כעס,אני מרגיש טוב,positive
מדי פעם אני חשה שמחה,אני מרגיש טוב,positive
מדי פעם אני מרגיש רע,אני מרגיש טוב,positive
מדי פעם אני חש בודד,אני מרגיש טוב,positive
מידי פעם אני מרגיש כאבים,אני מרגיש טוב,positive
מידי פעם אני חש אכזבה,אני מרגיש טוב,positive
מידי פעם אני מרגיש חרדה,אני מרגיש טוב,positive
מידי פעם אני חרד,אני מרגיש טוב,positive
מידי פעם אני מרגישה כעס,אני מרגיש טוב,positive
מידי פעם אני חשה שמחה,אני מרגיש טוב,positive
מידי פעם אני מרגיש רע,אני מרגיש טוב,positive
מידי פעם אני חש בודד,אני מרגיש טוב,positive
אני מרגיש בר מזל,איך אתה מרגיש?,negative
אני מרגישה ברת מזל,איך אתה מרגיש?,negative
אני חש בר מזל,איך אתה מרגיש?,negative
אני חשה ברת מזל,איך אתה מרגיש?,negative
אני מרגישה לא טוב,איך אתה מרגיש?,negative
אני מרגיש לא טוב,איך אתה מרגיש?,negative
אני חש לא טוב,איך אתה מרגיש?,negative
אני חשה לא טוב,איך אתה מרגיש?,negative
אני מרגיש טוב,איך אתה מרגיש?,negative
אני מרגישה טוב,איך אתה מרגיש?,negative
אני חש טוב,איך אתה מרגיש?,negative
אני חשה טוב,איך אתה מרגיש?,negative
אני חש בטוב,איך אתה מרגיש?,negative
אני חשה בטוב,איך אתה מרגיש?,negative
אני חש נהדר,איך אתה מרגיש?,negative
אני מרגיש נהדר,איך אתה מרגיש?,negative
אני מרגיש מבולבל,איך אתה מרגיש?,negative
אני מרגישה מבולבלת,איך אתה מרגיש?,negative
אני חש מבולבל,איך אתה מרגיש?,negative
אני חשה מבולבלת,איך אתה מרגיש?,negative
אני מרגיש בבית,איך אתה מרגיש?,negative
אני מרגישה בבית,איך אתה מרגיש?,negative
אני מרגיש שאני בבית,איך אתה מרגיש?,negative
אני מרגישה שאני בבית,איך אתה מרגיש?,negative
אני חש שאני בבית,איך אתה מרגיש?,negative
אני חש בבית,איך אתה מרגיש?,negative
אני חשה בבית,איך אתה מרגיש?,negative
אני חשה שאני בבית,איך אתה מרגיש?,negative
אני מתרגשת,איך אתה מרגיש?,negative
אני מתרגש,איך אתה מרגיש?,negative
אני חש התרגשות,איך אתה מרגיש?,negative
אני חשה התרגשות,איך אתה מרגיש?,negative
אני מרגיש געגוע,איך אתה מרגיש?,negative
אני חש געגוע,איך אתה מרגיש?,negative
אני חשה געגוע,איך אתה מרגיש?,negative
אני מתגעגעת,איך אתה מרגיש?,negative
אני מתגעגע,איך אתה מרגיש?,negative
אני מפחד היום,איך אתה מרגיש?,negative
אני מפחדת היום,איך אתה מרגיש?,negative
אני מרגיש פחד היום,איך אתה מרגיש?,negative
אני מרגישה פחד היום,איך אתה מרגיש?,negative
אני חש פחד היום,איך אתה מרגיש?,negative
אני חשה פחד היום,איך אתה מרגיש?,negative
אני מרגישה קצת חולה,איך אתה מרגיש?,negative
אני מרגיש קצת חולה,איך אתה מרגיש?,negative
אני חש חולה,איך אתה מרגיש?,negative
אני חשה חולה,איך אתה מרגיש?,negative
אני מרגיש קצת חולה,איך אתה מרגיש?,negative
אני מרגיש לבד,איך אתה מרגיש?,negative
אני מרגישה לבד,איך אתה מרגיש?,negative
אני מרגיש לא קשור לכאן,איך אתה מרגיש?,negative
אני מרגישה לא קשורה לכאן,איך אתה מרגיש?,negative
אני חש לא קשור לכאן,איך אתה מרגיש?,negative
אני חשה לא קשורה לכאן,איך אתה מרגיש?,negative
אני מרגיש בלחץ,איך אתה מרגיש?,negative
אני מרגישה בלחץ,איך אתה מרגיש?,negative
אני חש בלחץ,איך אתה מרגיש?,negative
אני חשה בלחץ,איך אתה מרגיש?,negative
אני מרגיש שמח,איך אתה מרגיש?,negative
אני מרגישה שמחה,איך אתה מרגיש?,negative
אני חש שמח,איך אתה מרגיש?,negative
אני מרגיש שמחה,איך אתה מרגיש?,negative
אני מרגישה מרוצה,איך אתה מרגיש?,negative
אני מרגיש מרוצה,איך אתה מרגיש?,negative
אני חשה מרוצה,איך אתה מרגיש?,negative
אני חש מרוצה,איך אתה מרגיש?,negative
אני מרגישה בודדה בעולם,איך אתה מרגיש?,negative
אני מרגיש בודד בעולם,איך אתה מרגיש?,negative
אני חשה בודדה בעולם,איך אתה מרגיש?,negative
אני חש בודד בעולם,איך אתה מרגיש?,negative
אני מרגישה לבד לפעמים,איך אתה מרגיש?,negative
אני מרגיש לבד לפעמים,איך אתה מרגיש?,negative
אני חשה לבד לפעמים,איך אתה מרגיש?,negative
אני חש לבד לפעמים,איך אתה מרגיש?,negative
אני מרגישה לבד,איך אתה מרגיש?,negative
אני מרגיש לבד,איך אתה מרגיש?,negative
אני חשה לבד,איך אתה מרגיש?,negative
אני חש לבד,איך אתה מרגיש?,negative
אני מרגישה צער,איך אתה מרגיש?,negative
אני מרגיש צער,איך אתה מרגיש?,negative
אני חשה צער,איך אתה מרגיש?,negative
אני חש צער,איך אתה מרגיש?,negative
אני מרגיש שאכזבתי את משפחתי,איך אתה מרגיש?,negative
אני מרגישה שאכזבתי את המשפחה,איך אתה מרגיש?,negative
"אתה מרגיש עכשיו הקלה, זה נכון?",איך אתה מרגיש?,negative
אני מרגישה חרדה,איך אתה מרגיש?,negative
אני מרגיש חרדה,איך אתה מרגיש?,negative
אני חשה חרדה,איך אתה מרגיש?,negative
אני חש חרדה,איך אתה מרגיש?,negative
אני מרגישה לעיתים חרדה,איך אתה מרגיש?,negative
אני מרגיש לעיתים חרדה,איך אתה מרגיש?,negative
אני חשה חרדה לעיתים,איך אתה מרגיש?,negative
אני חש חרדה לעיתים,איך אתה מרגיש?,negative
אני חרד לפעמים,איך אתה מרגיש?,negative
