sentence1,sentence2,similarity
לא ישנתי טוב,איזו מוזיקה אתה אוהב לשיר?,negative
כואב לי הגב,איזו מוזיקה אתה אוהב לשיר?,negative
ספורט,מה מטרת הביקור במרפאה?,negative
תתאמן,מה מטרת הביקור במרפאה?,negative
תעשה ספורט,מה מטרת הביקור במרפאה?,negative
בוא נעשה ספורט,מה מטרת הביקור במרפאה?,negative
אני אוהב ספורט,מה מטרת הביקור במרפאה?,negative
בוקר טוב נתחיל באימון,מה מטרת הביקור במרפאה?,negative
נתחיל באימון בוקר,מה מטרת הביקור במרפאה?,negative
לקראת הערב נעשה ספורט,מה מטרת הביקור במרפאה?,negative
נעשה כושר,מה מטרת הביקור במרפאה?,negative
ספורט זה טוב,מה מטרת הביקור במרפאה?,negative
אני מרגיש אנרגטי,מה מטרת הביקור במרפאה?,negative
יש לי כוחות היום,מה מטרת הביקור במרפאה?,negative
התעוררתי בכיף,מה מטרת הביקור במרפאה?,negative
ישנתי טוב,מה מטרת הביקור במרפאה?,negative
הגיע הזמן לספורט,מה מטרת הביקור במרפאה?,negative
אני מקפידה על ספורט היום,מה מטרת הביקור במרפאה?,negative
אני מרגישה חיוניות,מה מטרת הביקור במרפאה?,negative
איזה כיף לפתוח את היום בספורט,מה מטרת הביקור במרפאה?,negative
נעשה קצת ספורט,מה מטרת הביקור במרפאה?,negative
קצת תרגילים,מה מטרת הביקור במרפאה?,negative
נזיז קצת את הגוף,מה מטרת הביקור במרפאה?,negative
נזיז קצת את הידיים,מה מטרת הביקור במרפאה?,negative
כן נעשה ספורט,מה מטרת הביקור במרפאה?,negative
אני מרגיש חלוד,מה מטרת הביקור במרפאה?,negative
כבר הרבה זמן לא עשיתי ספורט,מה מטרת הביקור במרפאה?,negative
אין לי אנרגיה,מה מטרת הביקור במרפאה?,negative
אני רגיל להתאמן,מה מטרת הביקור במרפאה?,negative
ישבתי יותר מידי,מה מטרת הביקור במרפאה?,negative
שכבתי יותר מידי,מה מטרת הביקור במרפאה?,negative
אני קם,מה מטרת הביקור במרפאה?,negative
אני קמה,מה מטרת הביקור במרפאה?,negative
אני מרגיש עייף,מה מטרת הביקור במרפאה?,negative
אני מרגישה עייפה,מה מטרת הביקור במרפאה?,negative
לא ישנתי טוב,מה מטרת הביקור במרפאה?,negative
כואב לי הגב,מה מטרת הביקור במרפאה?,negative
ספורט,פעולת ריקוד,negative
תתאמן,פעולת ריקוד,negative
תעשה ספורט,פעולת ריקוד,negative
בוא נעשה ספורט,פעולת ריקוד,negative
אני אוהב ספורט,פעולת ריקוד,negative
בוקר טוב נתחיל באימון,פעולת ריקוד,negative
נתחיל באימון בוקר,פעולת ריקוד,negative
לקראת הערב נעשה ספורט,פעולת ריקוד,negative
נעשה כושר,פעולת ריקוד,negative
ספורט זה טוב,פעולת ריקוד,negative
אני מרגיש אנרגטי,פעולת ריקוד,negative
יש לי כוחות היום,פעולת ריקוד,negative
התעוררתי בכיף,פעולת ריקוד,negative
ישנתי טוב,פעולת ריקוד,negative
הגיע הזמן לספורט,פעולת ריקוד,negative
אני מקפידה על ספורט היום,פעולת ריקוד,negative
אני מרגישה חיוניות,פעולת ריקוד,negative
איזה כיף לפתוח את היום בספורט,פעולת ריקוד,negative
נעשה קצת ספורט,פעולת ריקוד,negative
קצת תרגילים,פעולת ריקוד,negative
נזיז קצת את הגוף,פעולת ריקוד,negative
נזיז קצת את הידיים,פעולת ריקוד,negative
כן נעשה ספורט,פעולת ריקוד,negative
אני מרגיש חלוד,פעולת ריקוד,negative
כבר הרבה זמן לא עשיתי ספורט,פעולת ריקוד,negative
אין לי אנרגיה,פעולת ריקוד,negative
אני רגיל להתאמן,פעולת ריקוד,negative
ישבתי יותר מידי,פעולת ריקוד,negative
שכבתי יותר מידי,פעולת ריקוד,negative
אני קם,פעולת ריקוד,negative
אני קמה,פעולת ריקוד,negative
אני מרגיש עייף,פעולת ריקוד,negative
אני מרגישה עייפה,פעולת ריקוד,negative
לא ישנתי טוב,פעולת ריקוד,negative
כואב לי הגב,פעולת ריקוד,negative
ספורט,האם אתה בודד?,negative
תתאמן,האם אתה בודד?,negative
תעשה ספורט,האם אתה בודד?,negative
בוא נעשה ספורט,האם אתה בודד?,negative
אני אוהב ספורט,האם אתה בודד?,negative
בוקר טוב נתחיל באימון,האם אתה בודד?,negative
נתחיל באימון בוקר,האם אתה בודד?,negative
לקראת הערב נעשה ספורט,האם אתה בודד?,negative
נעשה כושר,האם אתה בודד?,negative
ספורט זה טוב,האם אתה בודד?,negative
אני מרגיש אנרגטי,האם אתה בודד?,negative
יש לי כוחות היום,האם אתה בודד?,negative
התעוררתי בכיף,האם אתה בודד?,negative
ישנתי טוב,האם אתה בודד?,negative
הגיע הזמן לספורט,האם אתה בודד?,negative
אני מקפידה על ספורט היום,האם אתה בודד?,negative
אני מרגישה חיוניות,האם אתה בודד?,negative
איזה כיף לפתוח את היום בספורט,האם אתה בודד?,negative
נעשה קצת ספורט,האם אתה בודד?,negative
קצת תרגילים,האם אתה בודד?,negative
נזיז קצת את הגוף,האם אתה בודד?,negative
נזיז קצת את הידיים,האם אתה בודד?,negative
כן נעשה ספורט,האם אתה בודד?,negative
אני מרגיש חלוד,האם אתה בודד?,negative
כבר הרבה זמן לא עשיתי ספורט,האם אתה בודד?,negative
אין לי אנרגיה,האם אתה בודד?,negative
אני רגיל להתאמן,האם אתה בודד?,negative
ישבתי יותר מידי,האם אתה בודד?,negative
שכבתי יותר מידי,האם אתה בודד?,negative
אני קם,האם אתה בודד?,negative
אני קמה,האם אתה בודד?,negative
אני מרגיש עייף,האם אתה בודד?,negative
אני מרגישה עייפה,האם אתה בודד?,negative
לא ישנתי טוב,האם אתה בודד?,negative
כואב לי הגב,האם אתה בודד?,negative
ספורט,האם אתה במצב רוח ירוד?,negative
תתאמן,האם אתה במצב רוח ירוד?,negative
תעשה ספורט,האם אתה במצב רוח ירוד?,negative
בוא נעשה ספורט,האם אתה במצב רוח ירוד?,negative
אני אוהב ספורט,האם אתה במצב רוח ירוד?,negative
בוקר טוב נתחיל באימון,האם אתה במצב רוח ירוד?,negative
נתחיל באימון בוקר,האם אתה במצב רוח ירוד?,negative
לקראת הערב נעשה ספורט,האם אתה במצב רוח ירוד?,negative
נעשה כושר,האם אתה במצב רוח ירוד?,negative
ספורט זה טוב,האם אתה במצב רוח ירוד?,negative
אני מרגיש אנרגטי,האם אתה במצב רוח ירוד?,negative
יש לי כוחות היום,האם אתה במצב רוח ירוד?,negative
התעוררתי בכיף,האם אתה במצב רוח ירוד?,negative
ישנתי טוב,האם אתה במצב רוח ירוד?,negative
הגיע הזמן לספורט,האם אתה במצב רוח ירוד?,negative
אני מקפידה על ספורט היום,האם אתה במצב רוח ירוד?,negative
אני מרגישה חיוניות,האם אתה במצב רוח ירוד?,negative
איזה כיף לפתוח את היום בספורט,האם אתה במצב רוח ירוד?,negative
נעשה קצת ספורט,האם אתה במצב רוח ירוד?,negative
קצת תרגילים,האם אתה במצב רוח ירוד?,negative
נזיז קצת את הגוף,האם אתה במצב רוח ירוד?,negative
נזיז קצת את הידיים,האם אתה במצב רוח ירוד?,negative
כן נעשה ספורט,האם אתה במצב רוח ירוד?,negative
אני מרגיש חלוד,האם אתה במצב רוח ירוד?,negative
כבר הרבה זמן לא עשיתי ספורט,האם אתה במצב רוח ירוד?,negative
אין לי אנרגיה,האם אתה במצב רוח ירוד?,negative
אני רגיל להתאמן,האם אתה במצב רוח ירוד?,negative
ישבתי יותר מידי,האם אתה במצב רוח ירוד?,negative
שכבתי יותר מידי,האם אתה במצב רוח ירוד?,negative
אני קם,האם אתה במצב רוח ירוד?,negative
אני קמה,האם אתה במצב רוח ירוד?,negative
אני מרגיש עייף,האם אתה במצב רוח ירוד?,negative
אני מרגישה עייפה,האם אתה במצב רוח ירוד?,negative
לא ישנתי טוב,האם אתה במצב רוח ירוד?,negative
